token,pool_type,comparator,pc_different_count,other_different_count,shared_count,unmatched_pc,unmatched_other,matched_pair_count
377ceb5650355d8b,strict,score,0,16,0,0,16,0
377ceb5650355d8b,strict,pareto,0,16,0,0,16,0
377ceb5650355d8b,strict,gt_geometry,0,16,0,0,16,0
377ceb5650355d8b,operational,score,0,0,16,0,0,0
377ceb5650355d8b,operational,pareto,2,2,14,2,2,0
377ceb5650355d8b,operational,gt_geometry,16,16,0,16,16,0
93aa103155cd5295,strict,score,0,16,0,0,16,0
93aa103155cd5295,strict,pareto,0,16,0,0,16,0
93aa103155cd5295,strict,gt_geometry,0,16,0,0,16,0
93aa103155cd5295,operational,score,0,0,16,0,0,0
93aa103155cd5295,operational,pareto,0,0,16,0,0,0
93aa103155cd5295,operational,gt_geometry,15,15,1,9,9,6
1dbae60fb78c532a,strict,score,0,16,0,0,16,0
1dbae60fb78c532a,strict,pareto,0,16,0,0,16,0
1dbae60fb78c532a,strict,gt_geometry,0,16,0,0,16,0
1dbae60fb78c532a,operational,score,0,0,16,0,0,0
1dbae60fb78c532a,operational,pareto,0,0,16,0,0,0
1dbae60fb78c532a,operational,gt_geometry,16,16,0,16,16,0
50fefa46fcc855fb,strict,score,0,16,0,0,16,0
50fefa46fcc855fb,strict,pareto,0,16,0,0,16,0
50fefa46fcc855fb,strict,gt_geometry,0,16,0,0,16,0
50fefa46fcc855fb,operational,score,0,0,16,0,0,0
50fefa46fcc855fb,operational,pareto,0,0,16,0,0,0
50fefa46fcc855fb,operational,gt_geometry,16,16,0,9,9,7
baef6630583c5f87,strict,score,0,16,0,0,16,0
baef6630583c5f87,strict,pareto,0,16,0,0,16,0
baef6630583c5f87,strict,gt_geometry,0,16,0,0,16,0
baef6630583c5f87,operational,score,0,0,16,0,0,0
baef6630583c5f87,operational,pareto,0,0,16,0,0,0
baef6630583c5f87,operational,gt_geometry,16,16,0,16,16,0
8b0773eaa2375bbf,strict,score,0,16,0,0,16,0
8b0773eaa2375bbf,strict,pareto,0,16,0,0,16,0
8b0773eaa2375bbf,strict,gt_geometry,0,16,0,0,16,0
8b0773eaa2375bbf,operational,score,0,0,16,0,0,0
8b0773eaa2375bbf,operational,pareto,1,1,15,1,1,0
8b0773eaa2375bbf,operational,gt_geometry,16,16,0,16,16,0
80e2038fd0555030,strict,score,0,16,0,0,16,0
80e2038fd0555030,strict,pareto,0,16,0,0,16,0
80e2038fd0555030,strict,gt_geometry,0,16,0,0,16,0
80e2038fd0555030,operational,score,0,0,16,0,0,0
80e2038fd0555030,operational,pareto,0,0,16,0,0,0
80e2038fd0555030,operational,gt_geometry,16,16,0,16,16,0
d341827e6b485782,strict,score,0,16,0,0,16,0
d341827e6b485782,strict,pareto,0,16,0,0,16,0
d341827e6b485782,strict,gt_geometry,0,16,0,0,16,0
d341827e6b485782,operational,score,0,0,16,0,0,0
d341827e6b485782,operational,pareto,0,0,16,0,0,0
d341827e6b485782,operational,gt_geometry,15,15,1,8,8,7
d6f1d7ade74c5d53,strict,score,0,16,0,0,16,0
d6f1d7ade74c5d53,strict,pareto,0,16,0,0,16,0
d6f1d7ade74c5d53,strict,gt_geometry,0,16,0,0,16,0
d6f1d7ade74c5d53,operational,score,0,0,16,0,0,0
d6f1d7ade74c5d53,operational,pareto,5,5,11,3,3,2
d6f1d7ade74c5d53,operational,gt_geometry,15,15,1,8,8,7
0827c1c05e0e5596,strict,score,0,16,0,0,16,0
0827c1c05e0e5596,strict,pareto,0,16,0,0,16,0
0827c1c05e0e5596,strict,gt_geometry,0,16,0,0,16,0
0827c1c05e0e5596,operational,score,0,0,16,0,0,0
0827c1c05e0e5596,operational,pareto,0,0,16,0,0,0
0827c1c05e0e5596,operational,gt_geometry,15,15,1,10,10,5
e9cd4fda706e5516,strict,score,0,16,0,0,16,0
e9cd4fda706e5516,strict,pareto,0,16,0,0,16,0
e9cd4fda706e5516,strict,gt_geometry,0,16,0,0,16,0
e9cd4fda706e5516,operational,score,0,0,16,0,0,0
e9cd4fda706e5516,operational,pareto,0,0,16,0,0,0
e9cd4fda706e5516,operational,gt_geometry,16,16,0,9,9,7
bae5037e472250dc,strict,score,0,16,0,0,16,0
bae5037e472250dc,strict,pareto,0,16,0,0,16,0
bae5037e472250dc,strict,gt_geometry,0,16,0,0,16,0
bae5037e472250dc,operational,score,0,0,16,0,0,0
bae5037e472250dc,operational,pareto,0,0,16,0,0,0
bae5037e472250dc,operational,gt_geometry,14,14,2,14,14,0
3e7e4bd1053d5d92,strict,score,0,16,0,0,16,0
3e7e4bd1053d5d92,strict,pareto,0,16,0,0,16,0
3e7e4bd1053d5d92,strict,gt_geometry,0,16,0,0,16,0
3e7e4bd1053d5d92,operational,score,0,0,16,0,0,0
3e7e4bd1053d5d92,operational,pareto,10,10,6,10,10,0
3e7e4bd1053d5d92,operational,gt_geometry,2,2,14,2,2,0
bc6cd32ccb1b5427,strict,score,0,16,0,0,16,0
bc6cd32ccb1b5427,strict,pareto,0,16,0,0,16,0
bc6cd32ccb1b5427,strict,gt_geometry,0,16,0,0,16,0
bc6cd32ccb1b5427,operational,score,0,0,16,0,0,0
bc6cd32ccb1b5427,operational,pareto,0,0,16,0,0,0
bc6cd32ccb1b5427,operational,gt_geometry,15,15,1,10,10,5
a4c4b9cae9f356bb,strict,score,0,16,0,0,16,0
a4c4b9cae9f356bb,strict,pareto,0,16,0,0,16,0
a4c4b9cae9f356bb,strict,gt_geometry,0,16,0,0,16,0
a4c4b9cae9f356bb,operational,score,0,0,16,0,0,0
a4c4b9cae9f356bb,operational,pareto,0,0,16,0,0,0
a4c4b9cae9f356bb,operational,gt_geometry,16,16,0,16,16,0
1e8cca8760da5948,strict,score,0,16,0,0,16,0
1e8cca8760da5948,strict,pareto,0,16,0,0,16,0
1e8cca8760da5948,strict,gt_geometry,0,16,0,0,16,0
1e8cca8760da5948,operational,score,0,0,16,0,0,0
1e8cca8760da5948,operational,pareto,1,1,15,1,1,0
1e8cca8760da5948,operational,gt_geometry,16,16,0,16,16,0
c7e306be08105b70,strict,score,0,16,0,0,16,0
c7e306be08105b70,strict,pareto,0,16,0,0,16,0
c7e306be08105b70,strict,gt_geometry,0,16,0,0,16,0
c7e306be08105b70,operational,score,0,0,16,0,0,0
c7e306be08105b70,operational,pareto,1,1,15,1,1,0
c7e306be08105b70,operational,gt_geometry,11,11,5,11,11,0
26e0f72c031b5f07,strict,score,0,16,0,0,16,0
26e0f72c031b5f07,strict,pareto,0,16,0,0,16,0
26e0f72c031b5f07,strict,gt_geometry,0,16,0,0,16,0
26e0f72c031b5f07,operational,score,0,0,16,0,0,0
26e0f72c031b5f07,operational,pareto,0,0,16,0,0,0
26e0f72c031b5f07,operational,gt_geometry,15,15,1,10,10,5
56e525076cab5f42,strict,score,0,16,0,0,16,0
56e525076cab5f42,strict,pareto,0,16,0,0,16,0
56e525076cab5f42,strict,gt_geometry,0,16,0,0,16,0
56e525076cab5f42,operational,score,0,0,16,0,0,0
56e525076cab5f42,operational,pareto,0,0,16,0,0,0
56e525076cab5f42,operational,gt_geometry,15,15,1,6,6,9
4ce4021236435fc2,strict,score,0,16,0,0,16,0
4ce4021236435fc2,strict,pareto,0,16,0,0,16,0
4ce4021236435fc2,strict,gt_geometry,0,16,0,0,16,0
4ce4021236435fc2,operational,score,0,0,16,0,0,0
4ce4021236435fc2,operational,pareto,0,0,16,0,0,0
4ce4021236435fc2,operational,gt_geometry,16,16,0,16,16,0
3ae8bec3c87f599a,strict,score,0,16,0,0,16,0
3ae8bec3c87f599a,strict,pareto,0,16,0,0,16,0
3ae8bec3c87f599a,strict,gt_geometry,0,16,0,0,16,0
3ae8bec3c87f599a,operational,score,0,0,16,0,0,0
3ae8bec3c87f599a,operational,pareto,0,0,16,0,0,0
3ae8bec3c87f599a,operational,gt_geometry,16,16,0,16,16,0
de9dfb594099510e,strict,score,0,16,0,0,16,0
de9dfb594099510e,strict,pareto,0,16,0,0,16,0
de9dfb594099510e,strict,gt_geometry,0,16,0,0,16,0
de9dfb594099510e,operational,score,0,0,16,0,0,0
de9dfb594099510e,operational,pareto,0,0,16,0,0,0
de9dfb594099510e,operational,gt_geometry,15,15,1,11,11,4
ba1ace8df74d5f7b,strict,score,0,16,0,0,16,0
ba1ace8df74d5f7b,strict,pareto,0,16,0,0,16,0
ba1ace8df74d5f7b,strict,gt_geometry,0,16,0,0,16,0
ba1ace8df74d5f7b,operational,score,0,0,16,0,0,0
ba1ace8df74d5f7b,operational,pareto,9,9,7,9,9,0
ba1ace8df74d5f7b,operational,gt_geometry,16,16,0,16,16,0
502320eeaec55d1f,strict,score,0,16,0,0,16,0
502320eeaec55d1f,strict,pareto,0,16,0,0,16,0
502320eeaec55d1f,strict,gt_geometry,0,16,0,0,16,0
502320eeaec55d1f,operational,score,0,0,16,0,0,0
502320eeaec55d1f,operational,pareto,1,1,15,1,1,0
502320eeaec55d1f,operational,gt_geometry,16,16,0,16,16,0
2dd169c11ca55cf5,strict,score,0,16,0,0,16,0
2dd169c11ca55cf5,strict,pareto,0,16,0,0,16,0
2dd169c11ca55cf5,strict,gt_geometry,0,16,0,0,16,0
2dd169c11ca55cf5,operational,score,0,0,16,0,0,0
2dd169c11ca55cf5,operational,pareto,0,0,16,0,0,0
2dd169c11ca55cf5,operational,gt_geometry,16,16,0,16,16,0
14bd7947aab75ae6,strict,score,0,16,0,0,16,0
14bd7947aab75ae6,strict,pareto,0,16,0,0,16,0
14bd7947aab75ae6,strict,gt_geometry,0,16,0,0,16,0
14bd7947aab75ae6,operational,score,0,0,16,0,0,0
14bd7947aab75ae6,operational,pareto,0,0,16,0,0,0
14bd7947aab75ae6,operational,gt_geometry,15,15,1,11,11,4
3acaadb297b15413,strict,score,0,16,0,0,16,0
3acaadb297b15413,strict,pareto,0,16,0,0,16,0
3acaadb297b15413,strict,gt_geometry,0,16,0,0,16,0
3acaadb297b15413,operational,score,0,0,16,0,0,0
3acaadb297b15413,operational,pareto,1,1,15,1,1,0
3acaadb297b15413,operational,gt_geometry,16,16,0,16,16,0
4667b479001e52d3,strict,score,0,16,0,0,16,0
4667b479001e52d3,strict,pareto,0,16,0,0,16,0
4667b479001e52d3,strict,gt_geometry,0,16,0,0,16,0
4667b479001e52d3,operational,score,0,0,16,0,0,0
4667b479001e52d3,operational,pareto,0,0,16,0,0,0
4667b479001e52d3,operational,gt_geometry,16,16,0,16,16,0
7f15d26426a65449,strict,score,0,16,0,0,16,0
7f15d26426a65449,strict,pareto,0,16,0,0,16,0
7f15d26426a65449,strict,gt_geometry,0,16,0,0,16,0
7f15d26426a65449,operational,score,0,0,16,0,0,0
7f15d26426a65449,operational,pareto,6,6,10,6,6,0
7f15d26426a65449,operational,gt_geometry,12,12,4,12,12,0
70fb14aa330a5e1a,strict,score,0,16,0,0,16,0
70fb14aa330a5e1a,strict,pareto,0,16,0,0,16,0
70fb14aa330a5e1a,strict,gt_geometry,0,16,0,0,16,0
70fb14aa330a5e1a,operational,score,0,0,16,0,0,0
70fb14aa330a5e1a,operational,pareto,1,1,15,0,0,1
70fb14aa330a5e1a,operational,gt_geometry,15,15,1,10,10,5
390944a5467b51c5,strict,score,0,16,0,0,16,0
390944a5467b51c5,strict,pareto,0,16,0,0,16,0
390944a5467b51c5,strict,gt_geometry,0,16,0,0,16,0
390944a5467b51c5,operational,score,0,0,16,0,0,0
390944a5467b51c5,operational,pareto,0,0,16,0,0,0
390944a5467b51c5,operational,gt_geometry,16,16,0,13,13,3
de37d906807d5da4,strict,score,0,16,0,0,16,0
de37d906807d5da4,strict,pareto,0,16,0,0,16,0
de37d906807d5da4,strict,gt_geometry,0,16,0,0,16,0
de37d906807d5da4,operational,score,0,0,16,0,0,0
de37d906807d5da4,operational,pareto,0,0,16,0,0,0
de37d906807d5da4,operational,gt_geometry,16,16,0,8,8,8
9ed0f61a7d9551dd,strict,score,0,16,0,0,16,0
9ed0f61a7d9551dd,strict,pareto,0,16,0,0,16,0
9ed0f61a7d9551dd,strict,gt_geometry,0,16,0,0,16,0
9ed0f61a7d9551dd,operational,score,0,0,16,0,0,0
9ed0f61a7d9551dd,operational,pareto,1,1,15,1,1,0
9ed0f61a7d9551dd,operational,gt_geometry,16,16,0,14,14,2
772bea477f415d7e,strict,score,0,16,0,0,16,0
772bea477f415d7e,strict,pareto,0,16,0,0,16,0
772bea477f415d7e,strict,gt_geometry,0,16,0,0,16,0
772bea477f415d7e,operational,score,0,0,16,0,0,0
772bea477f415d7e,operational,pareto,0,0,16,0,0,0
772bea477f415d7e,operational,gt_geometry,16,16,0,12,12,4
cf05fb873d635a08,strict,score,0,16,0,0,16,0
cf05fb873d635a08,strict,pareto,0,16,0,0,16,0
cf05fb873d635a08,strict,gt_geometry,0,16,0,0,16,0
cf05fb873d635a08,operational,score,0,0,16,0,0,0
cf05fb873d635a08,operational,pareto,1,1,15,1,1,0
cf05fb873d635a08,operational,gt_geometry,16,16,0,16,16,0
6ef435e921f9538a,strict,score,0,16,0,0,16,0
6ef435e921f9538a,strict,pareto,0,16,0,0,16,0
6ef435e921f9538a,strict,gt_geometry,0,16,0,0,16,0
6ef435e921f9538a,operational,score,0,0,16,0,0,0
6ef435e921f9538a,operational,pareto,0,0,16,0,0,0
6ef435e921f9538a,operational,gt_geometry,15,15,1,8,8,7
e60a241cf8df5ae6,strict,score,0,16,0,0,16,0
e60a241cf8df5ae6,strict,pareto,0,16,0,0,16,0
e60a241cf8df5ae6,strict,gt_geometry,0,16,0,0,16,0
e60a241cf8df5ae6,operational,score,0,0,16,0,0,0
e60a241cf8df5ae6,operational,pareto,0,0,16,0,0,0
e60a241cf8df5ae6,operational,gt_geometry,14,14,2,8,8,6
430843d30f9258ed,strict,score,0,16,0,0,16,0
430843d30f9258ed,strict,pareto,0,16,0,0,16,0
430843d30f9258ed,strict,gt_geometry,0,16,0,0,16,0
430843d30f9258ed,operational,score,0,0,16,0,0,0
430843d30f9258ed,operational,pareto,1,1,15,1,1,0
430843d30f9258ed,operational,gt_geometry,16,16,0,16,16,0
05f01335f6e15d86,strict,score,0,16,0,0,16,0
05f01335f6e15d86,strict,pareto,0,16,0,0,16,0
05f01335f6e15d86,strict,gt_geometry,0,16,0,0,16,0
05f01335f6e15d86,operational,score,0,0,16,0,0,0
05f01335f6e15d86,operational,pareto,0,0,16,0,0,0
05f01335f6e15d86,operational,gt_geometry,9,9,7,6,6,3
4be639c52c2656db,strict,score,0,16,0,0,16,0
4be639c52c2656db,strict,pareto,0,16,0,0,16,0
4be639c52c2656db,strict,gt_geometry,0,16,0,0,16,0
4be639c52c2656db,operational,score,0,0,16,0,0,0
4be639c52c2656db,operational,pareto,0,0,16,0,0,0
4be639c52c2656db,operational,gt_geometry,15,15,1,8,8,7
3f67a285648156d8,strict,score,0,16,0,0,16,0
3f67a285648156d8,strict,pareto,0,16,0,0,16,0
3f67a285648156d8,strict,gt_geometry,0,16,0,0,16,0
3f67a285648156d8,operational,score,0,0,16,0,0,0
3f67a285648156d8,operational,pareto,0,0,16,0,0,0
3f67a285648156d8,operational,gt_geometry,16,16,0,16,16,0
d193c14478495b74,strict,score,0,16,0,0,16,0
d193c14478495b74,strict,pareto,0,16,0,0,16,0
d193c14478495b74,strict,gt_geometry,0,16,0,0,16,0
d193c14478495b74,operational,score,0,0,16,0,0,0
d193c14478495b74,operational,pareto,0,0,16,0,0,0
d193c14478495b74,operational,gt_geometry,6,6,10,5,5,1
be62b590e24a520d,strict,score,0,16,0,0,16,0
be62b590e24a520d,strict,pareto,0,16,0,0,16,0
be62b590e24a520d,strict,gt_geometry,0,16,0,0,16,0
be62b590e24a520d,operational,score,0,0,16,0,0,0
be62b590e24a520d,operational,pareto,0,0,16,0,0,0
be62b590e24a520d,operational,gt_geometry,16,16,0,16,16,0
ee2a0378652e53d0,strict,score,0,16,0,0,16,0
ee2a0378652e53d0,strict,pareto,0,16,0,0,16,0
ee2a0378652e53d0,strict,gt_geometry,0,16,0,0,16,0
ee2a0378652e53d0,operational,score,0,0,16,0,0,0
ee2a0378652e53d0,operational,pareto,0,0,16,0,0,0
ee2a0378652e53d0,operational,gt_geometry,14,14,2,12,12,2
adf177418b8a5f6f,strict,score,0,16,0,0,16,0
adf177418b8a5f6f,strict,pareto,0,16,0,0,16,0
adf177418b8a5f6f,strict,gt_geometry,0,16,0,0,16,0
adf177418b8a5f6f,operational,score,0,0,16,0,0,0
adf177418b8a5f6f,operational,pareto,0,0,16,0,0,0
adf177418b8a5f6f,operational,gt_geometry,15,15,1,12,12,3
8ba72029d7d75a0c,strict,score,0,16,0,0,16,0
8ba72029d7d75a0c,strict,pareto,0,16,0,0,16,0
8ba72029d7d75a0c,strict,gt_geometry,0,16,0,0,16,0
8ba72029d7d75a0c,operational,score,0,0,16,0,0,0
8ba72029d7d75a0c,operational,pareto,0,0,16,0,0,0
8ba72029d7d75a0c,operational,gt_geometry,16,16,0,8,8,8
a893fc739c0b567c,strict,score,0,16,0,0,16,0
a893fc739c0b567c,strict,pareto,0,16,0,0,16,0
a893fc739c0b567c,strict,gt_geometry,0,16,0,0,16,0
a893fc739c0b567c,operational,score,0,0,16,0,0,0
a893fc739c0b567c,operational,pareto,0,0,16,0,0,0
a893fc739c0b567c,operational,gt_geometry,16,16,0,11,11,5
ade775b8413358d6,strict,score,0,16,0,0,16,0
ade775b8413358d6,strict,pareto,0,16,0,0,16,0
ade775b8413358d6,strict,gt_geometry,0,16,0,0,16,0
ade775b8413358d6,operational,score,0,0,16,0,0,0
ade775b8413358d6,operational,pareto,9,9,7,9,9,0
ade775b8413358d6,operational,gt_geometry,3,3,13,3,3,0
cf26456f21fc55cc,strict,score,0,16,0,0,16,0
cf26456f21fc55cc,strict,pareto,0,16,0,0,16,0
cf26456f21fc55cc,strict,gt_geometry,0,16,0,0,16,0
cf26456f21fc55cc,operational,score,0,0,16,0,0,0
cf26456f21fc55cc,operational,pareto,5,5,11,2,2,3
cf26456f21fc55cc,operational,gt_geometry,15,15,1,6,6,9
f5134ec4baf153c9,strict,score,0,16,0,0,16,0
f5134ec4baf153c9,strict,pareto,0,16,0,0,16,0
f5134ec4baf153c9,strict,gt_geometry,0,16,0,0,16,0
f5134ec4baf153c9,operational,score,0,0,16,0,0,0
f5134ec4baf153c9,operational,pareto,0,0,16,0,0,0
f5134ec4baf153c9,operational,gt_geometry,16,16,0,16,16,0
09961e24208b5972,strict,score,0,16,0,0,16,0
09961e24208b5972,strict,pareto,0,16,0,0,16,0
09961e24208b5972,strict,gt_geometry,0,16,0,0,16,0
09961e24208b5972,operational,score,0,0,16,0,0,0
09961e24208b5972,operational,pareto,3,3,13,1,1,2
09961e24208b5972,operational,gt_geometry,16,16,0,8,8,8
7e6335968cbb5318,strict,score,0,16,0,0,16,0
7e6335968cbb5318,strict,pareto,0,16,0,0,16,0
7e6335968cbb5318,strict,gt_geometry,0,16,0,0,16,0
7e6335968cbb5318,operational,score,0,0,16,0,0,0
7e6335968cbb5318,operational,pareto,1,1,15,1,1,0
7e6335968cbb5318,operational,gt_geometry,16,16,0,16,16,0
ac20d4e2400c58a9,strict,score,0,16,0,0,16,0
ac20d4e2400c58a9,strict,pareto,0,16,0,0,16,0
ac20d4e2400c58a9,strict,gt_geometry,0,16,0,0,16,0
ac20d4e2400c58a9,operational,score,0,0,16,0,0,0
ac20d4e2400c58a9,operational,pareto,3,3,13,3,3,0
ac20d4e2400c58a9,operational,gt_geometry,15,15,1,15,15,0
f503e5d4f2815027,strict,score,0,16,0,0,16,0
f503e5d4f2815027,strict,pareto,0,16,0,0,16,0
f503e5d4f2815027,strict,gt_geometry,0,16,0,0,16,0
f503e5d4f2815027,operational,score,0,0,16,0,0,0
f503e5d4f2815027,operational,pareto,0,0,16,0,0,0
f503e5d4f2815027,operational,gt_geometry,16,16,0,8,8,8
43df192ed9125ff3,strict,score,0,16,0,0,16,0
43df192ed9125ff3,strict,pareto,0,16,0,0,16,0
43df192ed9125ff3,strict,gt_geometry,0,16,0,0,16,0
43df192ed9125ff3,operational,score,0,0,16,0,0,0
43df192ed9125ff3,operational,pareto,0,0,16,0,0,0
43df192ed9125ff3,operational,gt_geometry,15,15,1,9,9,6
b63a589b5dcf521d,strict,score,0,16,0,0,16,0
b63a589b5dcf521d,strict,pareto,0,16,0,0,16,0
b63a589b5dcf521d,strict,gt_geometry,0,16,0,0,16,0
b63a589b5dcf521d,operational,score,0,0,16,0,0,0
b63a589b5dcf521d,operational,pareto,0,0,16,0,0,0
b63a589b5dcf521d,operational,gt_geometry,15,15,1,12,12,3
0996ce03d2325a75,strict,score,0,16,0,0,16,0
0996ce03d2325a75,strict,pareto,0,16,0,0,16,0
0996ce03d2325a75,strict,gt_geometry,0,16,0,0,16,0
0996ce03d2325a75,operational,score,0,0,16,0,0,0
0996ce03d2325a75,operational,pareto,0,0,16,0,0,0
0996ce03d2325a75,operational,gt_geometry,16,16,0,16,16,0
5da5fed529065c9a,strict,score,0,16,0,0,16,0
5da5fed529065c9a,strict,pareto,0,16,0,0,16,0
5da5fed529065c9a,strict,gt_geometry,0,16,0,0,16,0
5da5fed529065c9a,operational,score,0,0,16,0,0,0
5da5fed529065c9a,operational,pareto,2,2,14,2,2,0
5da5fed529065c9a,operational,gt_geometry,16,16,0,16,16,0
4d4d070cb9095f94,strict,score,0,16,0,0,16,0
4d4d070cb9095f94,strict,pareto,0,16,0,0,16,0
4d4d070cb9095f94,strict,gt_geometry,0,16,0,0,16,0
4d4d070cb9095f94,operational,score,0,0,16,0,0,0
4d4d070cb9095f94,operational,pareto,0,0,16,0,0,0
4d4d070cb9095f94,operational,gt_geometry,15,15,1,13,13,2
14096d0f331a594a,strict,score,0,16,0,0,16,0
14096d0f331a594a,strict,pareto,0,16,0,0,16,0
14096d0f331a594a,strict,gt_geometry,0,16,0,0,16,0
14096d0f331a594a,operational,score,0,0,16,0,0,0
14096d0f331a594a,operational,pareto,1,1,15,0,0,1
14096d0f331a594a,operational,gt_geometry,15,15,1,10,10,5
432cf993a4685755,strict,score,0,16,0,0,16,0
432cf993a4685755,strict,pareto,0,16,0,0,16,0
432cf993a4685755,strict,gt_geometry,0,16,0,0,16,0
432cf993a4685755,operational,score,0,0,16,0,0,0
432cf993a4685755,operational,pareto,4,4,12,4,4,0
432cf993a4685755,operational,gt_geometry,16,16,0,16,16,0
c668fc93191352f5,strict,score,0,16,0,0,16,0
c668fc93191352f5,strict,pareto,0,16,0,0,16,0
c668fc93191352f5,strict,gt_geometry,0,16,0,0,16,0
c668fc93191352f5,operational,score,0,0,16,0,0,0
c668fc93191352f5,operational,pareto,0,0,16,0,0,0
c668fc93191352f5,operational,gt_geometry,16,16,0,16,16,0
a73551f67ae95c4d,strict,score,0,16,0,0,16,0
a73551f67ae95c4d,strict,pareto,0,16,0,0,16,0
a73551f67ae95c4d,strict,gt_geometry,0,16,0,0,16,0
a73551f67ae95c4d,operational,score,0,0,16,0,0,0
a73551f67ae95c4d,operational,pareto,1,1,15,1,1,0
a73551f67ae95c4d,operational,gt_geometry,16,16,0,16,16,0
928010107cd35cdd,strict,score,0,16,0,0,16,0
928010107cd35cdd,strict,pareto,0,16,0,0,16,0
928010107cd35cdd,strict,gt_geometry,0,16,0,0,16,0
928010107cd35cdd,operational,score,0,0,16,0,0,0
928010107cd35cdd,operational,pareto,1,1,15,1,1,0
928010107cd35cdd,operational,gt_geometry,16,16,0,16,16,0
f4ab14a89bb7500e,strict,score,0,16,0,0,16,0
f4ab14a89bb7500e,strict,pareto,0,16,0,0,16,0
f4ab14a89bb7500e,strict,gt_geometry,0,16,0,0,16,0
f4ab14a89bb7500e,operational,score,0,0,16,0,0,0
f4ab14a89bb7500e,operational,pareto,0,0,16,0,0,0
f4ab14a89bb7500e,operational,gt_geometry,16,16,0,16,16,0
dc28a01b78d45b17,strict,score,0,16,0,0,16,0
dc28a01b78d45b17,strict,pareto,0,16,0,0,16,0
dc28a01b78d45b17,strict,gt_geometry,0,16,0,0,16,0
dc28a01b78d45b17,operational,score,0,0,16,0,0,0
dc28a01b78d45b17,operational,pareto,2,2,14,2,2,0
dc28a01b78d45b17,operational,gt_geometry,16,16,0,16,16,0
3f159d73e87a5e06,strict,score,0,16,0,0,16,0
3f159d73e87a5e06,strict,pareto,0,16,0,0,16,0
3f159d73e87a5e06,strict,gt_geometry,0,16,0,0,16,0
3f159d73e87a5e06,operational,score,0,0,16,0,0,0
3f159d73e87a5e06,operational,pareto,2,2,14,2,2,0
3f159d73e87a5e06,operational,gt_geometry,16,16,0,16,16,0
bdfa1f8523c25328,strict,score,0,16,0,0,16,0
bdfa1f8523c25328,strict,pareto,0,16,0,0,16,0
bdfa1f8523c25328,strict,gt_geometry,0,16,0,0,16,0
bdfa1f8523c25328,operational,score,0,0,16,0,0,0
bdfa1f8523c25328,operational,pareto,0,0,16,0,0,0
bdfa1f8523c25328,operational,gt_geometry,15,15,1,7,7,8
12115c5ca1215fb7,strict,score,0,16,0,0,16,0
12115c5ca1215fb7,strict,pareto,0,16,0,0,16,0
12115c5ca1215fb7,strict,gt_geometry,0,16,0,0,16,0
12115c5ca1215fb7,operational,score,0,0,16,0,0,0
12115c5ca1215fb7,operational,pareto,0,0,16,0,0,0
12115c5ca1215fb7,operational,gt_geometry,16,16,0,16,16,0
c402a7eb498a5736,strict,score,0,16,0,0,16,0
c402a7eb498a5736,strict,pareto,0,16,0,0,16,0
c402a7eb498a5736,strict,gt_geometry,0,16,0,0,16,0
c402a7eb498a5736,operational,score,0,0,16,0,0,0
c402a7eb498a5736,operational,pareto,0,0,16,0,0,0
c402a7eb498a5736,operational,gt_geometry,10,10,6,6,6,4
c94d20755cae51cf,strict,score,0,16,0,0,16,0
c94d20755cae51cf,strict,pareto,0,16,0,0,16,0
c94d20755cae51cf,strict,gt_geometry,0,16,0,0,16,0
c94d20755cae51cf,operational,score,0,0,16,0,0,0
c94d20755cae51cf,operational,pareto,6,6,10,6,6,0
c94d20755cae51cf,operational,gt_geometry,16,16,0,16,16,0
c44b12de78555426,strict,score,0,16,0,0,16,0
c44b12de78555426,strict,pareto,0,16,0,0,16,0
c44b12de78555426,strict,gt_geometry,0,16,0,0,16,0
c44b12de78555426,operational,score,0,0,16,0,0,0
c44b12de78555426,operational,pareto,1,1,15,1,1,0
c44b12de78555426,operational,gt_geometry,5,5,11,5,5,0
50e0c2fe698655a9,strict,score,0,16,0,0,16,0
50e0c2fe698655a9,strict,pareto,0,16,0,0,16,0
50e0c2fe698655a9,strict,gt_geometry,0,16,0,0,16,0
50e0c2fe698655a9,operational,score,0,0,16,0,0,0
50e0c2fe698655a9,operational,pareto,0,0,16,0,0,0
50e0c2fe698655a9,operational,gt_geometry,16,16,0,5,5,11
e91a2d26f30e5b34,strict,score,0,16,0,0,16,0
e91a2d26f30e5b34,strict,pareto,0,16,0,0,16,0
e91a2d26f30e5b34,strict,gt_geometry,0,16,0,0,16,0
e91a2d26f30e5b34,operational,score,0,0,16,0,0,0
e91a2d26f30e5b34,operational,pareto,0,0,16,0,0,0
e91a2d26f30e5b34,operational,gt_geometry,8,8,8,7,7,1
c8b4c92530f15b8e,strict,score,0,16,0,0,16,0
c8b4c92530f15b8e,strict,pareto,0,16,0,0,16,0
c8b4c92530f15b8e,strict,gt_geometry,0,16,0,0,16,0
c8b4c92530f15b8e,operational,score,0,0,16,0,0,0
c8b4c92530f15b8e,operational,pareto,1,1,15,1,1,0
c8b4c92530f15b8e,operational,gt_geometry,16,16,0,16,16,0
3d2dded3370e5d2f,strict,score,0,16,0,0,16,0
3d2dded3370e5d2f,strict,pareto,0,16,0,0,16,0
3d2dded3370e5d2f,strict,gt_geometry,0,16,0,0,16,0
3d2dded3370e5d2f,operational,score,0,0,16,0,0,0
