token,method,source,count
f6f213b156de552d,pareto,grpo_9041,3
f6f213b156de552d,gt_distance,IL-native,12
f6f213b156de552d,gt_distance,Bridge-0.2_mts_8751,2
f6f213b156de552d,gt_distance,grpo_9041,1
f6f213b156de552d,gt_distance,GT,1
f6f213b156de552d,old_pc,IL-native,1
1cb9fa36aea25d6a,conditional_pc,IL-native,12
1cb9fa36aea25d6a,conditional_pc,GT,1
1cb9fa36aea25d6a,conditional_pc,Bridge-0.2_mts_8751,1
1cb9fa36aea25d6a,conditional_pc,Bridge-0.6_mts_8692,1
1cb9fa36aea25d6a,conditional_pc,Bridge-0.4_mts_8692,1
1cb9fa36aea25d6a,quality_only,IL-native,12
1cb9fa36aea25d6a,quality_only,GT,1
1cb9fa36aea25d6a,quality_only,Bridge-0.2_mts_8751,1
1cb9fa36aea25d6a,quality_only,Bridge-0.6_mts_8692,1
1cb9fa36aea25d6a,quality_only,Bridge-0.4_mts_8692,1
1cb9fa36aea25d6a,score,GT,16
1cb9fa36aea25d6a,pareto,apr_9145,3
1cb9fa36aea25d6a,pareto,grpo_9041,3
1cb9fa36aea25d6a,pareto,GT,2
1cb9fa36aea25d6a,pareto,IL-native,2
1cb9fa36aea25d6a,pareto,Bridge-0.4_apr_9145,1
1cb9fa36aea25d6a,pareto,Bridge-0.4_grpo_9041,1
1cb9fa36aea25d6a,pareto,Bridge-0.8_apr_9145,1
1cb9fa36aea25d6a,pareto,Bridge-0.6_apr_9145,1
1cb9fa36aea25d6a,pareto,Bridge-0.4_mts_8751,1
1cb9fa36aea25d6a,pareto,Bridge-0.2_apr_9145,1
1cb9fa36aea25d6a,gt_distance,GT,4
1cb9fa36aea25d6a,gt_distance,IL-native,4
1cb9fa36aea25d6a,gt_distance,Bridge-0.2_apr_9145,2
1cb9fa36aea25d6a,gt_distance,mts_8751,1
1cb9fa36aea25d6a,gt_distance,Bridge-0.6_grpo_9041,1
1cb9fa36aea25d6a,gt_distance,Bridge-0.4_apr_9145,1
1cb9fa36aea25d6a,gt_distance,Bridge-0.2_grpo_9041,1
1cb9fa36aea25d6a,gt_distance,mts_8692,1
1cb9fa36aea25d6a,gt_distance,Bridge-0.4_grpo_9041,1
1cb9fa36aea25d6a,old_pc,IL-native,12
1cb9fa36aea25d6a,old_pc,GT,1
1cb9fa36aea25d6a,old_pc,Bridge-0.2_mts_8751,1
1cb9fa36aea25d6a,old_pc,Bridge-0.6_mts_8692,1
1cb9fa36aea25d6a,old_pc,Bridge-0.4_mts_8692,1
e15983da12955abf,conditional_pc,IL-native,9
e15983da12955abf,conditional_pc,GT,3
e15983da12955abf,conditional_pc,Bridge-0.2_mts_8692,3
e15983da12955abf,conditional_pc,Bridge-0.4_mts_8692,1
e15983da12955abf,quality_only,IL-native,9
e15983da12955abf,quality_only,GT,3
e15983da12955abf,quality_only,Bridge-0.2_mts_8692,3
e15983da12955abf,quality_only,Bridge-0.4_mts_8692,1
e15983da12955abf,score,grpo_9041,10
e15983da12955abf,score,apr_9145,6
e15983da12955abf,pareto,grpo_9041,10
e15983da12955abf,pareto,apr_9145,6
e15983da12955abf,gt_distance,Bridge-0.4_apr_9145,4
e15983da12955abf,gt_distance,Bridge-0.4_grpo_9041,4
e15983da12955abf,gt_distance,Bridge-0.2_apr_9145,4
e15983da12955abf,gt_distance,Bridge-0.2_grpo_9041,4
e15983da12955abf,old_pc,GT,1
8635030755615376,conditional_pc,IL-native,16
8635030755615376,quality_only,IL-native,16
8635030755615376,score,GT,8
8635030755615376,score,mts_8692,3
8635030755615376,score,mts_8751,3
8635030755615376,score,Bridge-0.8_mts_8692,1
8635030755615376,score,Bridge-0.6_mts_8692,1
8635030755615376,pareto,GT,8
8635030755615376,pareto,mts_8692,3
8635030755615376,pareto,mts_8751,3
8635030755615376,pareto,Bridge-0.8_mts_8692,1
8635030755615376,pareto,Bridge-0.6_mts_8692,1
8635030755615376,gt_distance,GT,8
8635030755615376,gt_distance,mts_8692,3
8635030755615376,gt_distance,mts_8751,3
8635030755615376,gt_distance,Bridge-0.8_mts_8692,1
8635030755615376,gt_distance,Bridge-0.6_mts_8692,1
8635030755615376,old_pc,IL-native,1
86fbc624ea435e56,conditional_pc,IL-native,13
86fbc624ea435e56,conditional_pc,Bridge-0.2_mts_8692,3
86fbc624ea435e56,quality_only,IL-native,13
86fbc624ea435e56,quality_only,Bridge-0.2_mts_8692,3
86fbc624ea435e56,score,GT,16
86fbc624ea435e56,pareto,GT,3
86fbc624ea435e56,pareto,apr_9145,3
86fbc624ea435e56,pareto,grpo_9041,3
86fbc624ea435e56,pareto,IL-native,2
86fbc624ea435e56,pareto,Bridge-0.2_apr_9145,1
86fbc624ea435e56,pareto,mts_8751,1
86fbc624ea435e56,pareto,Bridge-0.8_apr_9145,1
86fbc624ea435e56,pareto,Bridge-0.6_grpo_9041,1
86fbc624ea435e56,pareto,Bridge-0.6_apr_9145,1
86fbc624ea435e56,gt_distance,GT,5
86fbc624ea435e56,gt_distance,grpo_9041,3
86fbc624ea435e56,gt_distance,IL-native,2
86fbc624ea435e56,gt_distance,apr_9145,1
86fbc624ea435e56,gt_distance,Bridge-0.4_apr_9145,1
86fbc624ea435e56,gt_distance,mts_8751,1
86fbc624ea435e56,gt_distance,Bridge-0.6_grpo_9041,1
86fbc624ea435e56,gt_distance,Bridge-0.2_apr_9145,1
86fbc624ea435e56,gt_distance,Bridge-0.4_grpo_9041,1
86fbc624ea435e56,old_pc,IL-native,13
86fbc624ea435e56,old_pc,Bridge-0.2_mts_8692,3
66e564907f5f5601,score,GT,16
66e564907f5f5601,pareto,mts_8692,5
66e564907f5f5601,pareto,GT,2
66e564907f5f5601,pareto,grpo_9041,2
66e564907f5f5601,pareto,Bridge-0.2_mts_8692,2
66e564907f5f5601,pareto,Bridge-0.2_grpo_9041,1
66e564907f5f5601,pareto,Bridge-0.4_mts_8692,1
66e564907f5f5601,pareto,Bridge-0.6_mts_8692,1
66e564907f5f5601,pareto,mts_8751,1
66e564907f5f5601,pareto,Bridge-0.6_mts_8751,1
66e564907f5f5601,gt_distance,mts_8692,5
66e564907f5f5601,gt_distance,GT,4
66e564907f5f5601,gt_distance,Bridge-0.4_mts_8692,2
66e564907f5f5601,gt_distance,Bridge-0.6_mts_8692,2
66e564907f5f5601,gt_distance,mts_8751,1
66e564907f5f5601,gt_distance,Bridge-0.8_mts_8692,1
66e564907f5f5601,gt_distance,Bridge-0.8_mts_8751,1
66e564907f5f5601,old_pc,IL-native,1
808ff2e869ff5d92,conditional_pc,IL-native,16
808ff2e869ff5d92,quality_only,IL-native,16
808ff2e869ff5d92,score,apr_9145,10
808ff2e869ff5d92,score,Bridge-0.8_apr_9145,3
808ff2e869ff5d92,score,mts_8751,2
808ff2e869ff5d92,score,Bridge-0.8_mts_8751,1
808ff2e869ff5d92,pareto,apr_9145,10
808ff2e869ff5d92,pareto,Bridge-0.8_apr_9145,3
808ff2e869ff5d92,pareto,mts_8751,2
808ff2e869ff5d92,pareto,Bridge-0.8_mts_8751,1
808ff2e869ff5d92,gt_distance,mts_8751,7
808ff2e869ff5d92,gt_distance,GT,6
808ff2e869ff5d92,gt_distance,grpo_9041,2
808ff2e869ff5d92,gt_distance,Bridge-0.8_grpo_9041,1
808ff2e869ff5d92,old_pc,IL-native,1
1b53682e2df854e1,conditional_pc,Bridge-0.4_mts_8692,4
1b53682e2df854e1,conditional_pc,Bridge-0.2_mts_8751,3
1b53682e2df854e1,conditional_pc,Bridge-0.6_mts_8692,3
1b53682e2df854e1,conditional_pc,Bridge-0.4_mts_8751,2
1b53682e2df854e1,conditional_pc,Bridge-0.2_mts_8692,2
1b53682e2df854e1,conditional_pc,IL-native,1
1b53682e2df854e1,conditional_pc,GT,1
1b53682e2df854e1,quality_only,Bridge-0.4_mts_8692,4
1b53682e2df854e1,quality_only,Bridge-0.2_mts_8751,3
1b53682e2df854e1,quality_only,Bridge-0.6_mts_8692,3
1b53682e2df854e1,quality_only,Bridge-0.4_mts_8751,2
1b53682e2df854e1,quality_only,Bridge-0.2_mts_8692,2
1b53682e2df854e1,quality_only,IL-native,1
1b53682e2df854e1,quality_only,GT,1
1b53682e2df854e1,score,grpo_9041,7
1b53682e2df854e1,score,mts_8751,1
1b53682e2df854e1,score,Bridge-0.8_mts_8751,1
1b53682e2df854e1,score,GT,1
1b53682e2df854e1,score,Bridge-0.6_mts_8751,1
1b53682e2df854e1,score,Bridge-0.4_mts_8751,1
1b53682e2df854e1,score,mts_8692,1
1b53682e2df854e1,score,Bridge-0.8_mts_8692,1
1b53682e2df854e1,score,Bridge-0.2_mts_8751,1
1b53682e2df854e1,score,Bridge-0.6_mts_8692,1
1b53682e2df854e1,pareto,grpo_9041,7
1b53682e2df854e1,pareto,mts_8751,1
1b53682e2df854e1,pareto,Bridge-0.8_mts_8751,1
1b53682e2df854e1,pareto,GT,1
1b53682e2df854e1,pareto,Bridge-0.6_mts_8751,1
1b53682e2df854e1,pareto,Bridge-0.4_mts_8751,1
1b53682e2df854e1,pareto,mts_8692,1
1b53682e2df854e1,pareto,Bridge-0.8_mts_8692,1
1b53682e2df854e1,pareto,Bridge-0.2_mts_8751,1
1b53682e2df854e1,pareto,Bridge-0.6_mts_8692,1
1b53682e2df854e1,gt_distance,grpo_9041,7
1b53682e2df854e1,gt_distance,mts_8751,1
1b53682e2df854e1,gt_distance,Bridge-0.8_mts_8751,1
1b53682e2df854e1,gt_distance,GT,1
1b53682e2df854e1,gt_distance,Bridge-0.6_mts_8751,1
1b53682e2df854e1,gt_distance,Bridge-0.4_mts_8751,1
1b53682e2df854e1,gt_distance,mts_8692,1
1b53682e2df854e1,gt_distance,Bridge-0.8_mts_8692,1
1b53682e2df854e1,gt_distance,Bridge-0.2_mts_8751,1
1b53682e2df854e1,gt_distance,Bridge-0.6_mts_8692,1
1b53682e2df854e1,old_pc,Bridge-0.4_mts_8692,1
dd175b6e08565a4e,conditional_pc,IL-native,4
dd175b6e08565a4e,conditional_pc,Bridge-0.4_mts_8751,4
dd175b6e08565a4e,conditional_pc,Bridge-0.2_mts_8751,4
dd175b6e08565a4e,conditional_pc,GT,3
dd175b6e08565a4e,conditional_pc,Bridge-0.6_mts_8751,1
dd175b6e08565a4e,quality_only,IL-native,4
dd175b6e08565a4e,quality_only,Bridge-0.4_mts_8751,4
dd175b6e08565a4e,quality_only,Bridge-0.2_mts_8751,4
dd175b6e08565a4e,quality_only,GT,3
dd175b6e08565a4e,quality_only,Bridge-0.6_mts_8751,1
dd175b6e08565a4e,score,apr_9145,16
dd175b6e08565a4e,pareto,apr_9145,15
dd175b6e08565a4e,pareto,Bridge-0.8_apr_9145,1
dd175b6e08565a4e,gt_distance,grpo_9041,8
dd175b6e08565a4e,gt_distance,Bridge-0.6_grpo_9041,4
dd175b6e08565a4e,gt_distance,Bridge-0.8_grpo_9041,3
dd175b6e08565a4e,gt_distance,Bridge-0.2_apr_9145,1
dd175b6e08565a4e,old_pc,IL-native,1
8e475454489d5f5b,conditional_pc,IL-native,11
8e475454489d5f5b,conditional_pc,Bridge-0.2_mts_8751,3
8e475454489d5f5b,conditional_pc,Bridge-0.2_mts_8692,2
8e475454489d5f5b,quality_only,IL-native,11
8e475454489d5f5b,quality_only,Bridge-0.2_mts_8751,3
8e475454489d5f5b,quality_only,Bridge-0.2_mts_8692,2
8e475454489d5f5b,score,grpo_9041,16
8e475454489d5f5b,pareto,grpo_9041,6
8e475454489d5f5b,pareto,apr_9145,4
8e475454489d5f5b,pareto,Bridge-0.6_apr_9145,2
8e475454489d5f5b,pareto,Bridge-0.8_apr_9145,2
8e475454489d5f5b,pareto,Bridge-0.6_grpo_9041,1
8e475454489d5f5b,pareto,Bridge-0.8_grpo_9041,1
8e475454489d5f5b,gt_distance,Bridge-0.6_grpo_9041,4
8e475454489d5f5b,gt_distance,Bridge-0.4_apr_9145,4
8e475454489d5f5b,gt_distance,Bridge-0.4_grpo_9041,4
8e475454489d5f5b,gt_distance,Bridge-0.2_apr_9145,4
8e475454489d5f5b,old_pc,IL-native,1
dc2d27a848115b56,conditional_pc,IL-native,11
dc2d27a848115b56,conditional_pc,Bridge-0.2_mts_8692,3
dc2d27a848115b56,conditional_pc,Bridge-0.4_mts_8692,2
dc2d27a848115b56,quality_only,IL-native,11
dc2d27a848115b56,quality_only,Bridge-0.2_mts_8692,3
dc2d27a848115b56,quality_only,Bridge-0.4_mts_8692,2
dc2d27a848115b56,score,grpo_9041,14
dc2d27a848115b56,score,apr_9145,2
dc2d27a848115b56,pareto,apr_9145,7
dc2d27a848115b56,pareto,grpo_9041,3
dc2d27a848115b56,pareto,Bridge-0.6_apr_9145,1
dc2d27a848115b56,pareto,Bridge-0.2_grpo_9041,1
dc2d27a848115b56,pareto,Bridge-0.8_grpo_9041,1
dc2d27a848115b56,pareto,Bridge-0.2_apr_9145,1
dc2d27a848115b56,pareto,Bridge-0.8_apr_9145,1
dc2d27a848115b56,pareto,Bridge-0.6_grpo_9041,1
dc2d27a848115b56,gt_distance,grpo_9041,8
dc2d27a848115b56,gt_distance,Bridge-0.8_grpo_9041,3
dc2d27a848115b56,gt_distance,Bridge-0.6_grpo_9041,2
dc2d27a848115b56,gt_distance,Bridge-0.2_apr_9145,1
dc2d27a848115b56,gt_distance,Bridge-0.2_grpo_9041,1
dc2d27a848115b56,gt_distance,Bridge-0.4_grpo_9041,1
dc2d27a848115b56,old_pc,IL-native,1
3783e56bc9ef5e85,conditional_pc,IL-native,11
3783e56bc9ef5e85,conditional_pc,Bridge-0.2_mts_8751,3
3783e56bc9ef5e85,conditional_pc,Bridge-0.2_mts_8692,2
3783e56bc9ef5e85,quality_only,IL-native,11
3783e56bc9ef5e85,quality_only,Bridge-0.2_mts_8751,3
3783e56bc9ef5e85,quality_only,Bridge-0.2_mts_8692,2
3783e56bc9ef5e85,score,apr_9145,14
3783e56bc9ef5e85,score,grpo_9041,2
3783e56bc9ef5e85,pareto,apr_9145,14
3783e56bc9ef5e85,pareto,grpo_9041,2
3783e56bc9ef5e85,gt_distance,Bridge-0.6_grpo_9041,4
3783e56bc9ef5e85,gt_distance,Bridge-0.4_grpo_9041,4
3783e56bc9ef5e85,gt_distance,Bridge-0.2_apr_9145,4
3783e56bc9ef5e85,gt_distance,Bridge-0.2_grpo_9041,4
3783e56bc9ef5e85,old_pc,IL-native,1
d45a215505f05382,conditional_pc,IL-native,16
d45a215505f05382,quality_only,IL-native,16
d45a215505f05382,score,GT,11
d45a215505f05382,score,grpo_9041,2
d45a215505f05382,score,mts_8751,1
d45a215505f05382,score,Bridge-0.8_mts_8751,1
d45a215505f05382,score,Bridge-0.6_mts_8751,1
d45a215505f05382,pareto,GT,11
d45a215505f05382,pareto,grpo_9041,2
d45a215505f05382,pareto,mts_8751,1
d45a215505f05382,pareto,Bridge-0.8_mts_8751,1
d45a215505f05382,pareto,Bridge-0.6_mts_8751,1
d45a215505f05382,gt_distance,GT,11
d45a215505f05382,gt_distance,grpo_9041,2
d45a215505f05382,gt_distance,mts_8751,1
d45a215505f05382,gt_distance,Bridge-0.8_mts_8751,1
d45a215505f05382,gt_distance,Bridge-0.6_mts_8751,1
d45a215505f05382,old_pc,IL-native,1
4775f8e1a53d5c6f,conditional_pc,IL-native,12
4775f8e1a53d5c6f,conditional_pc,Bridge-0.2_mts_8751,4
4775f8e1a53d5c6f,quality_only,IL-native,12
4775f8e1a53d5c6f,quality_only,Bridge-0.2_mts_8751,4
4775f8e1a53d5c6f,score,GT,16
4775f8e1a53d5c6f,pareto,GT,3
4775f8e1a53d5c6f,pareto,IL-native,3
4775f8e1a53d5c6f,pareto,grpo_9041,3
4775f8e1a53d5c6f,pareto,apr_9145,2
4775f8e1a53d5c6f,pareto,Bridge-0.6_grpo_9041,1
4775f8e1a53d5c6f,pareto,Bridge-0.6_apr_9145,1
4775f8e1a53d5c6f,pareto,mts_8751,1
4775f8e1a53d5c6f,pareto,Bridge-0.8_apr_9145,1
4775f8e1a53d5c6f,pareto,mts_8692,1
4775f8e1a53d5c6f,gt_distance,GT,5
4775f8e1a53d5c6f,gt_distance,IL-native,4
4775f8e1a53d5c6f,gt_distance,mts_8692,2
4775f8e1a53d5c6f,gt_distance,Bridge-0.2_grpo_9041,2
4775f8e1a53d5c6f,gt_distance,Bridge-0.6_grpo_9041,1
4775f8e1a53d5c6f,gt_distance,mts_8751,1
4775f8e1a53d5c6f,gt_distance,Bridge-0.2_apr_9145,1
4775f8e1a53d5c6f,old_pc,IL-native,12
4775f8e1a53d5c6f,old_pc,Bridge-0.2_mts_8751,4
802c127f63f955ed,conditional_pc,IL-native,16
802c127f63f955ed,quality_only,IL-native,16
802c127f63f955ed,score,IL-native,9
802c127f63f955ed,score,Bridge-0.2_apr_9145,2
802c127f63f955ed,score,mts_8751,1
802c127f63f955ed,score,Bridge-0.6_mts_8751,1
802c127f63f955ed,score,Bridge-0.8_mts_8751,1
802c127f63f955ed,score,Bridge-0.2_mts_8751,1
802c127f63f955ed,score,Bridge-0.4_mts_8751,1
802c127f63f955ed,pareto,IL-native,9
802c127f63f955ed,pareto,Bridge-0.2_apr_9145,2
802c127f63f955ed,pareto,mts_8751,1
802c127f63f955ed,pareto,Bridge-0.6_mts_8751,1
802c127f63f955ed,pareto,Bridge-0.8_mts_8751,1
802c127f63f955ed,pareto,Bridge-0.2_mts_8751,1
802c127f63f955ed,pareto,Bridge-0.4_mts_8751,1
802c127f63f955ed,gt_distance,IL-native,14
802c127f63f955ed,gt_distance,Bridge-0.2_apr_9145,2
802c127f63f955ed,old_pc,IL-native,1
f102259e52d35ac5,conditional_pc,IL-native,16
f102259e52d35ac5,quality_only,IL-native,16
f102259e52d35ac5,score,apr_9145,12
f102259e52d35ac5,score,Bridge-0.8_apr_9145,4
f102259e52d35ac5,pareto,apr_9145,12
f102259e52d35ac5,pareto,Bridge-0.8_apr_9145,4
f102259e52d35ac5,gt_distance,IL-native,16
f102259e52d35ac5,old_pc,IL-native,1
db5aa5f382f25aaa,conditional_pc,IL-native,9
db5aa5f382f25aaa,conditional_pc,GT,6
db5aa5f382f25aaa,conditional_pc,Bridge-0.8_mts_8751,1
db5aa5f382f25aaa,quality_only,IL-native,9
db5aa5f382f25aaa,quality_only,GT,6
db5aa5f382f25aaa,quality_only,Bridge-0.8_mts_8751,1
db5aa5f382f25aaa,score,apr_9145,16
db5aa5f382f25aaa,pareto,apr_9145,13
db5aa5f382f25aaa,pareto,Bridge-0.8_apr_9145,3
db5aa5f382f25aaa,gt_distance,Bridge-0.6_grpo_9041,4
db5aa5f382f25aaa,gt_distance,Bridge-0.2_apr_9145,4
db5aa5f382f25aaa,gt_distance,Bridge-0.4_grpo_9041,4
db5aa5f382f25aaa,gt_distance,Bridge-0.2_grpo_9041,3
db5aa5f382f25aaa,gt_distance,grpo_9041,1
db5aa5f382f25aaa,old_pc,IL-native,1
598efc24965e57ba,conditional_pc,IL-native,8
598efc24965e57ba,conditional_pc,Bridge-0.2_grpo_9041,3
598efc24965e57ba,conditional_pc,GT,2
598efc24965e57ba,conditional_pc,mts_8751,1
598efc24965e57ba,conditional_pc,Bridge-0.2_mts_8751,1
598efc24965e57ba,conditional_pc,Bridge-0.8_mts_8692,1
598efc24965e57ba,quality_only,IL-native,8
598efc24965e57ba,quality_only,Bridge-0.2_grpo_9041,3
598efc24965e57ba,quality_only,GT,2
598efc24965e57ba,quality_only,mts_8751,1
598efc24965e57ba,quality_only,Bridge-0.2_mts_8751,1
598efc24965e57ba,quality_only,Bridge-0.8_mts_8692,1
598efc24965e57ba,score,GT,16
598efc24965e57ba,pareto,apr_9145,3
598efc24965e57ba,pareto,grpo_9041,3
598efc24965e57ba,pareto,IL-native,3
598efc24965e57ba,pareto,GT,2
598efc24965e57ba,pareto,Bridge-0.2_apr_9145,1
598efc24965e57ba,pareto,Bridge-0.4_apr_9145,1
598efc24965e57ba,pareto,Bridge-0.4_grpo_9041,1
598efc24965e57ba,pareto,mts_8692,1
598efc24965e57ba,pareto,Bridge-0.6_apr_9145,1
598efc24965e57ba,gt_distance,GT,4
598efc24965e57ba,gt_distance,grpo_9041,3
598efc24965e57ba,gt_distance,IL-native,2
598efc24965e57ba,gt_distance,Bridge-0.4_grpo_9041,2
598efc24965e57ba,gt_distance,apr_9145,1
598efc24965e57ba,gt_distance,Bridge-0.4_apr_9145,1
598efc24965e57ba,gt_distance,Bridge-0.8_apr_9145,1
598efc24965e57ba,gt_distance,Bridge-0.2_apr_9145,1
598efc24965e57ba,gt_distance,mts_8692,1
598efc24965e57ba,old_pc,IL-native,8
598efc24965e57ba,old_pc,Bridge-0.2_grpo_9041,3
598efc24965e57ba,old_pc,GT,2
598efc24965e57ba,old_pc,mts_8751,1
598efc24965e57ba,old_pc,Bridge-0.2_mts_8751,1
598efc24965e57ba,old_pc,Bridge-0.8_mts_8692,1
3e83f47571b05337,conditional_pc,IL-native,16
3e83f47571b05337,quality_only,IL-native,16
3e83f47571b05337,score,GT,16
3e83f47571b05337,pareto,apr_9145,5
3e83f47571b05337,pareto,IL-native,3
3e83f47571b05337,pareto,grpo_9041,2
3e83f47571b05337,pareto,GT,1
3e83f47571b05337,pareto,Bridge-0.2_apr_9145,1
3e83f47571b05337,pareto,Bridge-0.8_apr_9145,1
3e83f47571b05337,pareto,Bridge-0.6_grpo_9041,1
3e83f47571b05337,pareto,Bridge-0.4_grpo_9041,1
3e83f47571b05337,pareto,Bridge-0.4_apr_9145,1
3e83f47571b05337,gt_distance,GT,5
3e83f47571b05337,gt_distance,IL-native,5
3e83f47571b05337,gt_distance,mts_8692,2
3e83f47571b05337,gt_distance,Bridge-0.2_grpo_9041,1
3e83f47571b05337,gt_distance,Bridge-0.2_mts_8692,1
3e83f47571b05337,gt_distance,Bridge-0.4_mts_8751,1
3e83f47571b05337,gt_distance,mts_8751,1
3e83f47571b05337,old_pc,IL-native,16
f36236f06fb556a0,conditional_pc,IL-native,16
f36236f06fb556a0,quality_only,IL-native,16
f36236f06fb556a0,score,apr_9145,12
f36236f06fb556a0,score,Bridge-0.8_apr_9145,4
f36236f06fb556a0,pareto,apr_9145,12
f36236f06fb556a0,pareto,Bridge-0.8_apr_9145,4
f36236f06fb556a0,gt_distance,IL-native,16
f36236f06fb556a0,old_pc,IL-native,1
ed717de405885939,conditional_pc,IL-native,16
ed717de405885939,quality_only,IL-native,16
ed717de405885939,score,apr_9145,11
ed717de405885939,score,Bridge-0.8_apr_9145,2
ed717de405885939,score,mts_8751,1
ed717de405885939,score,Bridge-0.8_mts_8751,1
ed717de405885939,score,Bridge-0.6_mts_8751,1
ed717de405885939,pareto,apr_9145,11
ed717de405885939,pareto,Bridge-0.8_apr_9145,2
ed717de405885939,pareto,mts_8751,1
ed717de405885939,pareto,Bridge-0.8_mts_8751,1
ed717de405885939,pareto,Bridge-0.6_mts_8751,1
ed717de405885939,gt_distance,Bridge-0.2_mts_8692,4
ed717de405885939,gt_distance,Bridge-0.4_mts_8692,4
ed717de405885939,gt_distance,Bridge-0.4_mts_8751,3
ed717de405885939,gt_distance,Bridge-0.2_mts_8751,3
ed717de405885939,gt_distance,IL-native,1
ed717de405885939,gt_distance,GT,1
ed717de405885939,old_pc,IL-native,1
a8b0833c7a065b81,conditional_pc,IL-native,14
a8b0833c7a065b81,conditional_pc,GT,1
a8b0833c7a065b81,conditional_pc,Bridge-0.2_mts_8692,1
a8b0833c7a065b81,quality_only,IL-native,14
a8b0833c7a065b81,quality_only,GT,1
a8b0833c7a065b81,quality_only,Bridge-0.2_mts_8692,1
a8b0833c7a065b81,score,GT,16
a8b0833c7a065b81,pareto,GT,5
a8b0833c7a065b81,pareto,grpo_9041,3
a8b0833c7a065b81,pareto,apr_9145,3
a8b0833c7a065b81,pareto,IL-native,2
a8b0833c7a065b81,pareto,Bridge-0.8_mts_8751,1
a8b0833c7a065b81,pareto,Bridge-0.4_apr_9145,1
a8b0833c7a065b81,pareto,Bridge-0.6_apr_9145,1
a8b0833c7a065b81,gt_distance,GT,5
a8b0833c7a065b81,gt_distance,grpo_9041,3
a8b0833c7a065b81,gt_distance,apr_9145,3
a8b0833c7a065b81,gt_distance,IL-native,2
a8b0833c7a065b81,gt_distance,Bridge-0.8_mts_8751,1
a8b0833c7a065b81,gt_distance,Bridge-0.4_apr_9145,1
a8b0833c7a065b81,gt_distance,Bridge-0.6_apr_9145,1
a8b0833c7a065b81,old_pc,IL-native,14
a8b0833c7a065b81,old_pc,GT,1
a8b0833c7a065b81,old_pc,Bridge-0.2_mts_8692,1
f426002d6e275e78,conditional_pc,IL-native,12
f426002d6e275e78,conditional_pc,Bridge-0.2_mts_8751,3
f426002d6e275e78,conditional_pc,Bridge-0.2_mts_8692,1
f426002d6e275e78,quality_only,IL-native,12
f426002d6e275e78,quality_only,Bridge-0.2_mts_8751,3
f426002d6e275e78,quality_only,Bridge-0.2_mts_8692,1
f426002d6e275e78,score,GT,16
f426002d6e275e78,pareto,apr_9145,3
f426002d6e275e78,pareto,IL-native,3
f426002d6e275e78,pareto,grpo_9041,3
f426002d6e275e78,pareto,GT,2
f426002d6e275e78,pareto,mts_8692,2
f426002d6e275e78,pareto,Bridge-0.4_apr_9145,1
f426002d6e275e78,pareto,Bridge-0.8_apr_9145,1
f426002d6e275e78,pareto,Bridge-0.4_grpo_9041,1
f426002d6e275e78,gt_distance,grpo_9041,5
f426002d6e275e78,gt_distance,IL-native,3
f426002d6e275e78,gt_distance,GT,3
f426002d6e275e78,gt_distance,mts_8692,2
f426002d6e275e78,gt_distance,Bridge-0.8_apr_9145,1
f426002d6e275e78,gt_distance,Bridge-0.4_apr_9145,1
f426002d6e275e78,gt_distance,Bridge-0.4_grpo_9041,1
f426002d6e275e78,old_pc,IL-native,12
f426002d6e275e78,old_pc,Bridge-0.2_mts_8751,3
f426002d6e275e78,old_pc,Bridge-0.2_mts_8692,1
3382fe7a030150df,conditional_pc,IL-native,16
3382fe7a030150df,quality_only,IL-native,16
3382fe7a030150df,score,IL-native,4
3382fe7a030150df,score,mts_8692,2
3382fe7a030150df,score,Bridge-0.6_mts_8692,2
3382fe7a030150df,score,Bridge-0.8_mts_8692,2
3382fe7a030150df,score,Bridge-0.4_mts_8692,2
3382fe7a030150df,score,Bridge-0.2_mts_8692,2
3382fe7a030150df,score,mts_8751,1
3382fe7a030150df,score,GT,1
3382fe7a030150df,pareto,IL-native,4
3382fe7a030150df,pareto,mts_8692,2
3382fe7a030150df,pareto,Bridge-0.6_mts_8692,2
3382fe7a030150df,pareto,Bridge-0.8_mts_8692,2
3382fe7a030150df,pareto,Bridge-0.4_mts_8692,2
3382fe7a030150df,pareto,Bridge-0.2_mts_8692,2
3382fe7a030150df,pareto,mts_8751,1
3382fe7a030150df,pareto,GT,1
3382fe7a030150df,gt_distance,IL-native,4
3382fe7a030150df,gt_distance,mts_8692,2
3382fe7a030150df,gt_distance,Bridge-0.6_mts_8692,2
3382fe7a030150df,gt_distance,Bridge-0.8_mts_8692,2
3382fe7a030150df,gt_distance,Bridge-0.4_mts_8692,2
3382fe7a030150df,gt_distance,Bridge-0.2_mts_8692,2
3382fe7a030150df,gt_distance,mts_8751,1
3382fe7a030150df,gt_distance,GT,1
3382fe7a030150df,old_pc,IL-native,1
a0283fb79a975f2c,conditional_pc,IL-native,16
a0283fb79a975f2c,quality_only,IL-native,16
a0283fb79a975f2c,score,apr_9145,11
a0283fb79a975f2c,score,Bridge-0.8_apr_9145,4
a0283fb79a975f2c,score,Bridge-0.6_apr_9145,1
a0283fb79a975f2c,pareto,apr_9145,11
a0283fb79a975f2c,pareto,Bridge-0.8_apr_9145,4
a0283fb79a975f2c,pareto,Bridge-0.6_apr_9145,1
a0283fb79a975f2c,gt_distance,IL-native,16
